app,date,all_ver_rate,ver_1,ver_1_rate,ver_2,ver_2_rate,ver_3,ver_3_rate
蜂巢Android,2019-05-24,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-25,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-25,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-26,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-26,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-27,2.33,1.1.4.1001,0.0,1.1.0.1109,33.33,1.1.1.1166,0.0
蜂巢Android,2019-05-27,2.33,1.1.4.1001,0.0,1.1.0.1109,33.33,1.1.1.1166,0.0
蜂巢Android,2019-05-28,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-28,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-29,1.61,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢iOS,2019-04-01,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-02,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-03,0.02,1.1.3,0.0,1.1.0,2.38,1.1.2,0.0
蜂巢iOS,2019-04-04,0.07,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-05,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-06,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-07,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-08,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-09,0.06,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-10,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-11,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-12,0.03,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-13,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-14,0.05,1.1.3,0.0,1.1.0,11.11,1.1.2,0.0
蜂巢iOS,2019-04-15,0.03,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-15,0.03,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-16,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-16,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-17,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-17,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-18,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-18,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-19,0.03,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-19,0.03,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-20,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-20,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-21,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-21,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-22,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-22,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-23,0.03,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-23,0.03,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-24,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-24,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-25,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-25,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-26,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-26,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-27,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-27,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-28,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-28,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-29,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-29,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-30,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-04-30,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-01,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-01,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-02,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-02,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-03,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-03,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-04,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-04,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-05,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-05,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-06,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-06,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-07,0.02,1.1.3,0.0,1.1.0,20.0,1.1.2,0.0
蜂巢iOS,2019-05-07,0.02,1.1.3,0.0,1.1.0,20.0,1.1.2,0.0
蜂巢iOS,2019-05-08,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-08,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-09,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-09,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-10,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-10,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-11,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-11,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-12,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-12,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-13,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-13,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-14,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-14,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-15,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-15,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-16,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-16,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-17,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-17,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-18,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-18,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-19,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-19,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-20,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-20,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-21,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-21,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-22,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-22,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-23,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-23,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-24,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-24,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-25,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-25,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-26,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-26,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-27,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-27,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-28,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-28,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
蜂巢iOS,2019-05-29,0.0,1.1.3,0.0,1.1.0,0.0,1.1.2,0.0
